103,1985-112,dissent
104,1985-112,voted with majority or plurality
98,1985-113,voted with majority or plurality
92,1985-113,voted with majority or plurality
95,1985-113,voted with majority or plurality
99,1985-113,voted with majority or plurality
100,1985-113,voted with majority or plurality
101,1985-113,no vote
102,1985-113,voted with majority or plurality
103,1985-113,no vote
104,1985-113,voted with majority or plurality
98,1985-114,voted with majority or plurality
92,1985-114,voted with majority or plurality
95,1985-114,voted with majority or plurality
99,1985-114,voted with majority or plurality
100,1985-114,voted with majority or plurality
101,1985-114,voted with majority or plurality
102,1985-114,voted with majority or plurality
103,1985-114,dissent
104,1985-114,voted with majority or plurality
98,1985-115,voted with majority or plurality
92,1985-115,voted with majority or plurality
95,1985-115,voted with majority or plurality
99,1985-115,special concurrence
100,1985-115,dissent
101,1985-115,voted with majority or plurality
102,1985-115,voted with majority or plurality
103,1985-115,voted with majority or plurality
104,1985-115,voted with majority or plurality
98,1985-116,voted with majority or plurality
92,1985-116,voted with majority or plurality
95,1985-116,dissent
99,1985-116,dissent
100,1985-116,voted with majority or plurality
101,1985-116,voted with majority or plurality
102,1985-116,voted with majority or plurality
103,1985-116,dissent
104,1985-116,voted with majority or plurality
98,1985-117,voted with majority or plurality
92,1985-117,voted with majority or plurality
95,1985-117,voted with majority or plurality
99,1985-117,voted with majority or plurality
100,1985-117,voted with majority or plurality
101,1985-117,voted with majority or plurality
102,1985-117,voted with majority or plurality
103,1985-117,voted with majority or plurality
104,1985-117,voted with majority or plurality
98,1985-118,special concurrence
92,1985-118,special concurrence
95,1985-118,voted with majority or plurality
99,1985-118,voted with majority or plurality
100,1985-118,special concurrence
101,1985-118,voted with majority or plurality
102,1985-118,voted with majority or plurality
103,1985-118,regular concurrence
104,1985-118,voted with majority or plurality
98,1985-119,dissent
92,1985-119,dissent
95,1985-119,voted with majority or plurality
99,1985-119,voted with majority or plurality
100,1985-119,dissent
101,1985-119,voted with majority or plurality
102,1985-119,voted with majority or plurality
103,1985-119,dissent
104,1985-119,voted with majority or plurality
98,1985-120,voted with majority or plurality
92,1985-120,voted with majority or plurality
95,1985-120,voted with majority or plurality
99,1985-120,voted with majority or plurality
100,1985-120,voted with majority or plurality
101,1985-120,no vote
102,1985-120,voted with majority or plurality
103,1985-120,dissent
104,1985-120,no vote
98,1985-121,voted with majority or plurality
92,1985-121,voted with majority or plurality
95,1985-121,voted with majority or plurality
99,1985-121,voted with majority or plurality
100,1985-121,voted with majority or plurality
101,1985-121,voted with majority or plurality
102,1985-121,voted with majority or plurality
103,1985-121,dissent
104,1985-121,voted with majority or plurality
98,1985-122,voted with majority or plurality
92,1985-122,voted with majority or plurality
95,1985-122,voted with majority or plurality
99,1985-122,voted with majority or plurality
100,1985-122,voted with majority or plurality
101,1985-122,voted with majority or plurality
102,1985-122,voted with majority or plurality
103,1985-122,voted with majority or plurality
104,1985-122,voted with majority or plurality
98,1985-123,dissent
92,1985-123,dissent
95,1985-123,voted with majority or plurality
99,1985-123,regular concurrence
100,1985-123,dissent
101,1985-123,voted with majority or plurality
102,1985-123,voted with majority or plurality
103,1985-123,dissent
104,1985-123,voted with majority or plurality
98,1985-124,dissent
92,1985-124,dissent
95,1985-124,voted with majority or plurality
99,1985-124,voted with majority or plurality
100,1985-124,voted with majority or plurality
101,1985-124,dissent
102,1985-124,voted with majority or plurality
103,1985-124,dissent
104,1985-124,voted with majority or plurality
98,1985-125,voted with majority or plurality
92,1985-125,dissent
95,1985-125,voted with majority or plurality
99,1985-125,dissent
100,1985-125,voted with majority or plurality
101,1985-125,voted with majority or plurality
102,1985-125,dissent
103,1985-125,voted with majority or plurality
104,1985-125,voted with majority or plurality
98,1985-126,voted with majority or plurality
92,1985-126,voted with majority or plurality
95,1985-126,dissent
99,1985-126,dissent
100,1985-126,voted with majority or plurality
101,1985-126,dissent
102,1985-126,dissent
103,1985-126,voted with majority or plurality
104,1985-126,voted with majority or plurality
98,1985-127,special concurrence
92,1985-127,regular concurrence
95,1985-127,voted with majority or plurality
99,1985-127,voted with majority or plurality
100,1985-127,special concurrence
101,1985-127,voted with majority or plurality
102,1985-127,voted with majority or plurality
103,1985-127,regular concurrence
104,1985-127,voted with majority or plurality
98,1985-128,voted with majority or plurality
92,1985-128,dissent
95,1985-128,regular concurrence
99,1985-128,dissent
100,1985-128,dissent
101,1985-128,voted with majority or plurality
102,1985-128,voted with majority or plurality
103,1985-128,dissent
104,1985-128,voted with majority or plurality
98,1985-129,voted with majority or plurality
92,1985-129,voted with majority or plurality
95,1985-129,dissent
99,1985-129,dissent
100,1985-129,voted with majority or plurality
101,1985-129,dissent
102,1985-129,dissent
103,1985-129,voted with majority or plurality
104,1985-129,voted with majority or plurality
98,1985-130,voted with majority or plurality
92,1985-130,voted with majority or plurality
95,1985-130,voted with majority or plurality
99,1985-130,special concurrence
100,1985-130,voted with majority or plurality
101,1985-130,special concurrence
102,1985-130,special concurrence
103,1985-130,voted with majority or plurality
104,1985-130,voted with majority or plurality
98,1985-131,voted with majority or plurality
92,1985-131,voted with majority or plurality
95,1985-131,dissent
99,1985-131,dissent
100,1985-131,voted with majority or plurality
101,1985-131,special concurrence
102,1985-131,dissent
103,1985-131,voted with majority or plurality
104,1985-131,dissent
98,1985-132,dissent
92,1985-132,dissent
95,1985-132,voted with majority or plurality
99,1985-132,regular concurrence
100,1985-132,voted with majority or plurality
101,1985-132,voted with majority or plurality
102,1985-132,voted with majority or plurality
103,1985-132,dissent
104,1985-132,voted with majority or plurality
98,1985-133,dissent
92,1985-133,dissent
95,1985-133,voted with majority or plurality
99,1985-133,voted with majority or plurality
100,1985-133,special concurrence
101,1985-133,voted with majority or plurality
102,1985-133,voted with majority or plurality
103,1985-133,special concurrence
104,1985-133,voted with majority or plurality
98,1985-134,dissent
92,1985-134,dissent
95,1985-134,voted with majority or plurality
99,1985-134,voted with majority or plurality
100,1985-134,dissent
101,1985-134,voted with majority or plurality
102,1985-134,voted with majority or plurality
103,1985-134,dissent
104,1985-134,voted with majority or plurality
98,1985-135,voted with majority or plurality
92,1985-135,voted with majority or plurality
95,1985-135,voted with majority or plurality
99,1985-135,voted with majority or plurality
100,1985-135,voted with majority or plurality
101,1985-135,voted with majority or plurality
102,1985-135,voted with majority or plurality
103,1985-135,voted with majority or plurality
104,1985-135,voted with majority or plurality
98,1985-136,voted with majority or plurality
92,1985-136,judgment of the Court
95,1985-136,dissent
99,1985-136,dissent
100,1985-136,voted with majority or plurality
101,1985-136,special concurrence
102,1985-136,dissent
103,1985-136,voted with majority or plurality
104,1985-136,dissent
98,1985-137,dissent
92,1985-137,dissent
95,1985-137,voted with majority or plurality
99,1985-137,voted with majority or plurality
100,1985-137,dissent
101,1985-137,voted with majority or plurality
102,1985-137,voted with majority or plurality
103,1985-137,voted with majority or plurality
104,1985-137,voted with majority or plurality
98,1985-138,special concurrence
92,1985-138,special concurrence
95,1985-138,voted with majority or plurality
99,1985-138,voted with majority or plurality
100,1985-138,special concurrence
101,1985-138,voted with majority or plurality
102,1985-138,voted with majority or plurality
103,1985-138,special concurrence
104,1985-138,voted with majority or plurality
98,1985-139,dissent
92,1985-139,dissent
95,1985-139,dissent
99,1985-139,voted with majority or plurality
100,1985-139,voted with majority or plurality
101,1985-139,voted with majority or plurality
102,1985-139,voted with majority or plurality
103,1985-139,voted with majority or plurality
104,1985-139,voted with majority or plurality
98,1985-140,voted with majority or plurality
92,1985-140,voted with majority or plurality
95,1985-140,voted with majority or plurality
99,1985-140,regular concurrence
100,1985-140,voted with majority or plurality
101,1985-140,regular concurrence
102,1985-140,regular concurrence
103,1985-140,voted with majority or plurality
104,1985-140,regular concurrence
98,1985-141,voted with majority or plurality
92,1985-141,voted with majority or plurality
95,1985-141,voted with majority or plurality
99,1985-141,voted with majority or plurality
100,1985-141,voted with majority or plurality
101,1985-141,voted with majority or plurality
102,1985-141,dissent
103,1985-141,dissent
104,1985-141,voted with majority or plurality
98,1985-142,special concurrence
92,1985-142,voted with majority or plurality
95,1985-142,regular concurrence
99,1985-142,special concurrence
100,1985-142,special concurrence
101,1985-142,special concurrence
102,1985-142,special concurrence
103,1985-142,special concurrence
104,1985-142,special concurrence
98,1985-143,voted with majority or plurality
92,1985-143,voted with majority or plurality
95,1985-143,voted with majority or plurality
99,1985-143,dissent
100,1985-143,voted with majority or plurality
101,1985-143,regular concurrence
102,1985-143,dissent
103,1985-143,regular concurrence
104,1985-143,dissent
98,1985-144,dissent
92,1985-144,dissent
95,1985-144,voted with majority or plurality
99,1985-144,regular concurrence
100,1985-144,dissent
101,1985-144,regular concurrence
102,1985-144,voted with majority or plurality
103,1985-144,dissent
104,1985-144,voted with majority or plurality
98,1985-145,dissent
92,1985-145,dissent
95,1985-145,voted with majority or plurality
99,1985-145,voted with majority or plurality
100,1985-145,dissent
101,1985-145,voted with majority or plurality
102,1985-145,dissent
103,1985-145,voted with majority or plurality
104,1985-145,voted with majority or plurality
99,1985-146,voted with majority or plurality
92,1985-146,jurisdictional dissent
95,1985-146,voted with majority or plurality
98,1985-146,jurisdictional dissent
100,1985-146,voted with majority or plurality
101,1985-146,voted with majority or plurality
102,1985-146,voted with majority or plurality
103,1985-146,voted with majority or plurality
104,1985-146,voted with majority or plurality
99,1985-147,voted with majority or plurality
92,1985-147,voted with majority or plurality
95,1985-147,voted with majority or plurality
98,1985-147,jurisdictional dissent
100,1985-147,jurisdictional dissent
101,1985-147,voted with majority or plurality
102,1985-147,voted with majority or plurality
103,1985-147,jurisdictional dissent
104,1985-147,voted with majority or plurality
98,1985-148,dissent
92,1985-148,dissent
95,1985-148,voted with majority or plurality
99,1985-148,special concurrence
100,1985-148,dissent
101,1985-148,special concurrence
102,1985-148,special concurrence
103,1985-148,dissent
104,1985-148,voted with majority or plurality
98,1985-149,dissent
92,1985-149,dissent
95,1985-149,voted with majority or plurality
99,1985-149,voted with majority or plurality
100,1985-149,voted with majority or plurality
101,1985-149,voted with majority or plurality
102,1985-149,voted with majority or plurality
103,1985-149,dissent
104,1985-149,voted with majority or plurality
98,1985-150,dissent
92,1985-150,dissent
95,1985-150,voted with majority or plurality
99,1985-150,voted with majority or plurality
100,1985-150,dissent
101,1985-150,voted with majority or plurality
102,1985-150,voted with majority or plurality
103,1985-150,dissent
104,1985-150,voted with majority or plurality
98,1985-151,dissent
92,1985-151,dissent
95,1985-151,voted with majority or plurality
99,1985-151,voted with majority or plurality
100,1985-151,dissent
101,1985-151,voted with majority or plurality
102,1985-151,voted with majority or plurality
103,1985-151,dissent
104,1985-151,voted with majority or plurality
98,1985-152,regular concurrence
92,1985-152,regular concurrence
95,1985-152,regular concurrence
99,1985-152,regular concurrence
100,1985-152,regular concurrence
101,1985-152,regular concurrence
102,1985-152,regular concurrence
103,1985-152,regular concurrence
104,1985-152,regular concurrence
98,1985-153,voted with majority or plurality
92,1985-153,voted with majority or plurality
95,1985-153,dissent
99,1985-153,dissent
100,1985-153,voted with majority or plurality
101,1985-153,special concurrence
102,1985-153,dissent
103,1985-153,voted with majority or plurality
104,1985-153,dissent
98,1985-154,voted with majority or plurality
92,1985-154,voted with majority or plurality
95,1985-154,dissent
99,1985-154,dissent
100,1985-154,voted with majority or plurality
101,1985-154,voted with majority or plurality
102,1985-154,dissent
103,1985-154,voted with majority or plurality
104,1985-154,regular concurrence
98,1985-155,dissent
92,1985-155,dissent
95,1985-155,voted with majority or plurality
99,1985-155,voted with majority or plurality
100,1985-155,dissent
101,1985-155,voted with majority or plurality
102,1985-155,voted with majority or plurality
103,1985-155,voted with majority or plurality
104,1985-155,voted with majority or plurality
98,1985-156,dissent
92,1985-156,dissent
95,1985-156,voted with majority or plurality
99,1985-156,regular concurrence
100,1985-156,dissent
101,1985-156,voted with majority or plurality
102,1985-156,voted with majority or plurality
103,1985-156,special concurrence
104,1985-156,voted with majority or plurality
99,1985-157,voted with majority or plurality
92,1985-157,voted with majority or plurality
95,1985-157,voted with majority or plurality
98,1985-157,dissent
100,1985-157,voted with majority or plurality
101,1985-157,voted with majority or plurality
102,1985-157,voted with majority or plurality
103,1985-157,dissent
104,1985-157,dissent
98,1985-158,dissent
92,1985-158,dissent
95,1985-158,voted with majority or plurality
99,1985-158,voted with majority or plurality
100,1985-158,dissent
101,1985-158,voted with majority or plurality
102,1985-158,voted with majority or plurality
103,1985-158,voted with majority or plurality
104,1985-158,voted with majority or plurality
98,1985-159,voted with majority or plurality
92,1985-159,dissent
95,1985-159,voted with majority or plurality
99,1985-159,voted with majority or plurality
100,1985-159,regular concurrence
101,1985-159,voted with majority or plurality
102,1985-159,voted with majority or plurality
103,1985-159,voted with majority or plurality
104,1985-159,voted with majority or plurality
98,1985-160,dissent
92,1985-160,special concurrence
95,1985-160,voted with majority or plurality
99,1985-160,voted with majority or plurality
100,1985-160,special concurrence
101,1985-160,voted with majority or plurality
102,1985-160,voted with majority or plurality
103,1985-160,dissent
104,1985-160,voted with majority or plurality
98,1985-161,dissent
92,1985-161,dissent
95,1985-161,voted with majority or plurality
99,1985-161,voted with majority or plurality
100,1985-161,dissent
101,1985-161,voted with majority or plurality
102,1985-161,voted with majority or plurality
103,1985-161,regular concurrence
104,1985-161,regular concurrence
98,1985-162,special concurrence
92,1985-162,voted with majority or plurality
95,1985-162,dissent
99,1985-162,voted with majority or plurality
100,1985-162,dissent
101,1985-162,voted with majority or plurality
102,1985-162,voted with majority or plurality
103,1985-162,special concurrence
104,1985-162,voted with majority or plurality
98,1985-163,no vote
92,1985-163,dissent
95,1985-163,voted with majority or plurality
99,1985-163,voted with majority or plurality
100,1985-163,dissent
101,1985-163,voted with majority or plurality
102,1985-163,voted with majority or plurality
103,1985-163,dissent
104,1985-163,voted with majority or plurality
98,1985-164,dissent
92,1985-164,dissent
95,1985-164,dissent
99,1985-164,voted with majority or plurality
100,1985-164,dissent
101,1985-164,voted with majority or plurality
102,1985-164,voted with majority or plurality
103,1985-164,voted with majority or plurality
104,1985-164,voted with majority or plurality
98,1985-165,dissent
92,1985-165,dissent
95,1985-165,voted with majority or plurality
99,1985-165,voted with majority or plurality
100,1985-165,voted with majority or plurality
101,1985-165,voted with majority or plurality
102,1985-165,voted with majority or plurality
103,1985-165,voted with majority or plurality
104,1985-165,voted with majority or plurality
102,1986-001,voted with majority or plurality
92,1986-001,voted with majority or plurality
95,1986-001,voted with majority or plurality
98,1986-001,jurisdictional dissent
100,1986-001,voted with majority or plurality
101,1986-001,voted with majority or plurality
103,1986-001,voted with majority or plurality
104,1986-001,voted with majority or plurality
105,1986-001,voted with majority or plurality
98,1986-002,dissent
92,1986-002,dissent
95,1986-002,voted with majority or plurality
100,1986-002,dissent
101,1986-002,voted with majority or plurality
102,1986-002,voted with majority or plurality
103,1986-002,voted with majority or plurality
104,1986-002,voted with majority or plurality
105,1986-002,voted with majority or plurality
98,1986-003,voted with majority or plurality
92,1986-003,voted with majority or plurality
95,1986-003,voted with majority or plurality
100,1986-003,voted with majority or plurality
101,1986-003,voted with majority or plurality
102,1986-003,voted with majority or plurality
103,1986-003,voted with majority or plurality
104,1986-003,voted with majority or plurality
105,1986-003,voted with majority or plurality
98,1986-004,dissent
92,1986-004,voted with majority or plurality
95,1986-004,voted with majority or plurality
100,1986-004,voted with majority or plurality
101,1986-004,voted with majority or plurality
102,1986-004,voted with majority or plurality
103,1986-004,dissent
104,1986-004,voted with majority or plurality
105,1986-004,voted with majority or plurality
102,1986-005,voted with majority or plurality
92,1986-005,voted with majority or plurality
95,1986-005,voted with majority or plurality
98,1986-005,dissent
100,1986-005,voted with majority or plurality
101,1986-005,voted with majority or plurality
103,1986-005,special concurrence
104,1986-005,voted with majority or plurality
105,1986-005,voted with majority or plurality
98,1986-007,voted with majority or plurality
92,1986-007,voted with majority or plurality
95,1986-007,voted with majority or plurality
100,1986-007,voted with majority or plurality
101,1986-007,voted with majority or plurality
102,1986-007,voted with majority or plurality
103,1986-007,voted with majority or plurality
104,1986-007,voted with majority or plurality
105,1986-007,voted with majority or plurality
102,1986-008,voted with majority or plurality
92,1986-008,jurisdictional dissent
95,1986-008,voted with majority or plurality
98,1986-008,jurisdictional dissent
100,1986-008,voted with majority or plurality
101,1986-008,voted with majority or plurality
103,1986-008,voted with majority or plurality
104,1986-008,voted with majority or plurality
105,1986-008,voted with majority or plurality
102,1986-009,voted with majority or plurality
92,1986-009,dissent
95,1986-009,voted with majority or plurality
98,1986-009,jurisdictional dissent
100,1986-009,voted with majority or plurality
101,1986-009,voted with majority or plurality
103,1986-009,dissent
104,1986-009,voted with majority or plurality
105,1986-009,jurisdictional dissent
98,1986-010,voted with majority or plurality
92,1986-010,voted with majority or plurality
95,1986-010,dissent
100,1986-010,no vote
101,1986-010,voted with majority or plurality
102,1986-010,voted with majority or plurality
103,1986-010,dissent
104,1986-010,voted with majority or plurality
105,1986-010,voted with majority or plurality
98,1986-011,voted with majority or plurality
92,1986-011,voted with majority or plurality
95,1986-011,voted with majority or plurality
100,1986-011,voted with majority or plurality
101,1986-011,voted with majority or plurality
102,1986-011,voted with majority or plurality
103,1986-011,voted with majority or plurality
104,1986-011,voted with majority or plurality
105,1986-011,voted with majority or plurality
98,1986-012,dissent
92,1986-012,dissent
95,1986-012,voted with majority or plurality
100,1986-012,special concurrence
101,1986-012,voted with majority or plurality
102,1986-012,voted with majority or plurality
103,1986-012,special concurrence
104,1986-012,voted with majority or plurality
105,1986-012,voted with majority or plurality
98,1986-013,dissent
92,1986-013,dissent
95,1986-013,voted with majority or plurality
100,1986-013,voted with majority or plurality
101,1986-013,voted with majority or plurality
102,1986-013,voted with majority or plurality
103,1986-013,voted with majority or plurality
104,1986-013,voted with majority or plurality
105,1986-013,voted with majority or plurality
98,1986-014,voted with majority or plurality
92,1986-014,voted with majority or plurality
95,1986-014,voted with majority or plurality
100,1986-014,voted with majority or plurality
101,1986-014,voted with majority or plurality
102,1986-014,dissent
103,1986-014,dissent
104,1986-014,dissent
105,1986-014,dissent
98,1986-015,voted with majority or plurality
92,1986-015,voted with majority or plurality
95,1986-015,dissent
100,1986-015,dissent
101,1986-015,voted with majority or plurality
102,1986-015,dissent
103,1986-015,dissent
104,1986-015,regular concurrence
105,1986-015,voted with majority or plurality
98,1986-016,voted with majority or plurality
92,1986-016,voted with majority or plurality
95,1986-016,dissent
100,1986-016,voted with majority or plurality
101,1986-016,dissent
102,1986-016,dissent
103,1986-016,regular concurrence
104,1986-016,voted with majority or plurality
105,1986-016,special concurrence
98,1986-017,voted with majority or plurality
92,1986-017,voted with majority or plurality
95,1986-017,voted with majority or plurality
100,1986-017,voted with majority or plurality
101,1986-017,voted with majority or plurality
102,1986-017,voted with majority or plurality
103,1986-017,voted with majority or plurality
104,1986-017,voted with majority or plurality
105,1986-017,voted with majority or plurality
98,1986-018,voted with majority or plurality
92,1986-018,voted with majority or plurality
95,1986-018,dissent
100,1986-018,voted with majority or plurality
101,1986-018,regular concurrence
102,1986-018,dissent
103,1986-018,voted with majority or plurality
104,1986-018,dissent
105,1986-018,voted with majority or plurality
98,1986-019,voted with majority or plurality
92,1986-019,voted with majority or plurality
95,1986-019,voted with majority or plurality
100,1986-019,voted with majority or plurality
101,1986-019,voted with majority or plurality
102,1986-019,dissent
103,1986-019,voted with majority or plurality
104,1986-019,dissent
105,1986-019,voted with majority or plurality
98,1986-020,voted with majority or plurality
92,1986-020,voted with majority or plurality
95,1986-020,dissent
100,1986-020,voted with majority or plurality
101,1986-020,voted with majority or plurality
102,1986-020,voted with majority or plurality
103,1986-020,dissent
104,1986-020,voted with majority or plurality
105,1986-020,no vote
98,1986-021,dissent
92,1986-021,dissent
95,1986-021,voted with majority or plurality
100,1986-021,regular concurrence
101,1986-021,regular concurrence
102,1986-021,voted with majority or plurality
103,1986-021,voted with majority or plurality
104,1986-021,regular concurrence
105,1986-021,voted with majority or plurality
98,1986-022,voted with majority or plurality
92,1986-022,voted with majority or plurality
95,1986-022,voted with majority or plurality
100,1986-022,voted with majority or plurality
101,1986-022,voted with majority or plurality
102,1986-022,special concurrence
103,1986-022,special concurrence
104,1986-022,special concurrence
105,1986-022,no vote
98,1986-023,voted with majority or plurality
92,1986-023,voted with majority or plurality
95,1986-023,voted with majority or plurality
100,1986-023,voted with majority or plurality
101,1986-023,dissent
102,1986-023,dissent
103,1986-023,voted with majority or plurality
104,1986-023,dissent
105,1986-023,dissent
98,1986-024,voted with majority or plurality
92,1986-024,voted with majority or plurality
95,1986-024,voted with majority or plurality
100,1986-024,voted with majority or plurality
101,1986-024,voted with majority or plurality
102,1986-024,voted with majority or plurality
103,1986-024,voted with majority or plurality
104,1986-024,voted with majority or plurality
105,1986-024,voted with majority or plurality
98,1986-025,voted with majority or plurality
92,1986-025,voted with majority or plurality
95,1986-025,voted with majority or plurality
100,1986-025,voted with majority or plurality
101,1986-025,voted with majority or plurality
102,1986-025,voted with majority or plurality
103,1986-025,voted with majority or plurality
104,1986-025,voted with majority or plurality
105,1986-025,voted with majority or plurality
98,1986-026,voted with majority or plurality
92,1986-026,voted with majority or plurality
95,1986-026,voted with majority or plurality
100,1986-026,voted with majority or plurality
101,1986-026,dissent
102,1986-026,dissent
103,1986-026,voted with majority or plurality
104,1986-026,dissent
105,1986-026,voted with majority or plurality
98,1986-027,dissent
92,1986-027,dissent
95,1986-027,voted with majority or plurality
100,1986-027,dissent
101,1986-027,voted with majority or plurality
102,1986-027,voted with majority or plurality
103,1986-027,dissent
104,1986-027,voted with majority or plurality
105,1986-027,voted with majority or plurality
98,1986-028,voted with majority or plurality
92,1986-028,voted with majority or plurality
95,1986-028,voted with majority or plurality
100,1986-028,no vote
101,1986-028,voted with majority or plurality
102,1986-028,voted with majority or plurality
103,1986-028,voted with majority or plurality
104,1986-028,voted with majority or plurality
105,1986-028,voted with majority or plurality
102,1986-029,voted with majority or plurality
92,1986-029,special concurrence
95,1986-029,voted with majority or plurality
98,1986-029,jurisdictional dissent
100,1986-029,voted with majority or plurality
101,1986-029,voted with majority or plurality
103,1986-029,jurisdictional dissent
104,1986-029,voted with majority or plurality
105,1986-029,voted with majority or plurality
98,1986-030,dissent
92,1986-030,dissent
95,1986-030,voted with majority or plurality
100,1986-030,dissent
101,1986-030,voted with majority or plurality
102,1986-030,voted with majority or plurality
103,1986-030,dissent
104,1986-030,regular concurrence
105,1986-030,voted with majority or plurality
98,1986-031,dissent
92,1986-031,dissent
95,1986-031,voted with majority or plurality
100,1986-031,voted with majority or plurality
101,1986-031,voted with majority or plurality
102,1986-031,voted with majority or plurality
103,1986-031,voted with majority or plurality
104,1986-031,voted with majority or plurality
105,1986-031,voted with majority or plurality
98,1986-032,voted with majority or plurality
92,1986-032,voted with majority or plurality
95,1986-032,voted with majority or plurality
100,1986-032,voted with majority or plurality
101,1986-032,voted with majority or plurality
102,1986-032,voted with majority or plurality
103,1986-032,voted with majority or plurality
104,1986-032,voted with majority or plurality
105,1986-032,voted with majority or plurality
98,1986-033,voted with majority or plurality
92,1986-033,voted with majority or plurality
95,1986-033,voted with majority or plurality
100,1986-033,voted with majority or plurality
101,1986-033,voted with majority or plurality
102,1986-033,voted with majority or plurality
103,1986-033,dissent
104,1986-033,voted with majority or plurality
105,1986-033,voted with majority or plurality
98,1986-034,voted with majority or plurality
92,1986-034,voted with majority or plurality
95,1986-034,dissent
100,1986-034,voted with majority or plurality
101,1986-034,voted with majority or plurality
102,1986-034,dissent
103,1986-034,voted with majority or plurality
104,1986-034,voted with majority or plurality
105,1986-034,dissent
102,1986-035,voted with majority or plurality
92,1986-035,dissent
95,1986-035,voted with majority or plurality
98,1986-035,dissent
100,1986-035,special concurrence
101,1986-035,voted with majority or plurality
103,1986-035,jurisdictional dissent
104,1986-035,voted with majority or plurality
105,1986-035,jurisdictional dissent
98,1986-036,dissent
92,1986-036,dissent
95,1986-036,voted with majority or plurality
100,1986-036,dissent
101,1986-036,voted with majority or plurality
102,1986-036,voted with majority or plurality
103,1986-036,voted with majority or plurality
104,1986-036,voted with majority or plurality
105,1986-036,voted with majority or plurality
98,1986-037,special concurrence
92,1986-037,special concurrence
95,1986-037,special concurrence
100,1986-037,special concurrence
101,1986-037,voted with majority or plurality
102,1986-037,voted with majority or plurality
103,1986-037,special concurrence
104,1986-037,voted with majority or plurality
105,1986-037,voted with majority or plurality
98,1986-038,voted with majority or plurality
92,1986-038,voted with majority or plurality
95,1986-038,regular concurrence
100,1986-038,voted with majority or plurality
101,1986-038,voted with majority or plurality
102,1986-038,voted with majority or plurality
103,1986-038,voted with majority or plurality
104,1986-038,voted with majority or plurality
105,1986-038,voted with majority or plurality
98,1986-039,voted with majority or plurality
92,1986-039,voted with majority or plurality
95,1986-039,voted with majority or plurality
100,1986-039,voted with majority or plurality
101,1986-039,special concurrence
102,1986-039,dissent
103,1986-039,special concurrence
104,1986-039,voted with majority or plurality
105,1986-039,voted with majority or plurality
98,1986-040,voted with majority or plurality
92,1986-040,judgment of the Court
95,1986-040,dissent
100,1986-040,voted with majority or plurality
101,1986-040,regular concurrence
102,1986-040,dissent
103,1986-040,special concurrence
104,1986-040,dissent
105,1986-040,dissent
98,1986-041,voted with majority or plurality
92,1986-041,voted with majority or plurality
95,1986-041,voted with majority or plurality
100,1986-041,voted with majority or plurality
101,1986-041,voted with majority or plurality
102,1986-041,voted with majority or plurality
103,1986-041,dissent
104,1986-041,dissent
105,1986-041,dissent
98,1986-042,dissent
92,1986-042,dissent
95,1986-042,voted with majority or plurality
100,1986-042,dissent
101,1986-042,dissent
102,1986-042,voted with majority or plurality
103,1986-042,voted with majority or plurality
104,1986-042,voted with majority or plurality
105,1986-042,voted with majority or plurality
98,1986-043,voted with majority or plurality
92,1986-043,voted with majority or plurality
95,1986-043,voted with majority or plurality
100,1986-043,voted with majority or plurality
101,1986-043,regular concurrence
102,1986-043,voted with majority or plurality
103,1986-043,voted with majority or plurality
104,1986-043,regular concurrence
105,1986-043,voted with majority or plurality
98,1986-044,voted with majority or plurality
92,1986-044,voted with majority or plurality
95,1986-044,dissent
100,1986-044,voted with majority or plurality
101,1986-044,dissent
102,1986-044,dissent
103,1986-044,voted with majority or plurality
104,1986-044,dissent
105,1986-044,voted with majority or plurality
98,1986-045,voted with majority or plurality
92,1986-045,voted with majority or plurality
95,1986-045,voted with majority or plurality
100,1986-045,voted with majority or plurality
101,1986-045,voted with majority or plurality
102,1986-045,dissent
103,1986-045,voted with majority or plurality
104,1986-045,voted with majority or plurality
105,1986-045,dissent
98,1986-046,dissent
92,1986-046,dissent
95,1986-046,voted with majority or plurality
100,1986-046,voted with majority or plurality
101,1986-046,voted with majority or plurality
102,1986-046,voted with majority or plurality
103,1986-046,voted with majority or plurality
104,1986-046,voted with majority or plurality
105,1986-046,regular concurrence
98,1986-047,voted with majority or plurality
92,1986-047,voted with majority or plurality
95,1986-047,regular concurrence
100,1986-047,voted with majority or plurality
101,1986-047,dissent
102,1986-047,dissent
103,1986-047,voted with majority or plurality
104,1986-047,dissent
105,1986-047,voted with majority or plurality
98,1986-048,dissent
92,1986-048,dissent
95,1986-048,voted with majority or plurality
100,1986-048,voted with majority or plurality
101,1986-048,voted with majority or plurality
102,1986-048,voted with majority or plurality
103,1986-048,dissent
104,1986-048,dissent
105,1986-048,voted with majority or plurality
98,1986-049,special concurrence
92,1986-049,special concurrence
95,1986-049,voted with majority or plurality
100,1986-049,voted with majority or plurality
101,1986-049,voted with majority or plurality
102,1986-049,voted with majority or plurality
103,1986-049,voted with majority or plurality
104,1986-049,voted with majority or plurality
105,1986-049,voted with majority or plurality
98,1986-050,dissent
92,1986-050,dissent
95,1986-050,voted with majority or plurality
100,1986-050,dissent
101,1986-050,voted with majority or plurality
102,1986-050,voted with majority or plurality
103,1986-050,dissent
104,1986-050,special concurrence
105,1986-050,voted with majority or plurality
98,1986-051,voted with majority or plurality
92,1986-051,voted with majority or plurality
